,Contents,Date,Summary,Title,URL
34,"With the worlds largest number of internet users (731 million, as of December 2016), China remains one of the hottest e-commerce, social media and online services markets. However, the country has a long way to go in order to reach the internet penetration levels of developed countries, as only around half of the Chinese population have access to the internet. As Chinese internet users grow, naturally the business of the countrys internet giants grows more and more. Whats more, the presence of internet giants such as Google, Facebook and Twitter in the country remains limited, which leaves the majority of the digital market to local players. The key local players on the Chinese technology frontline are the trio known as the BAT companies  Baidu, Alibaba and Tencent.  Baidu is often referred to as the Chinese Google. The companys 2016 revenue slightly underperformed against its 2015 results, thus Baidus investors will be focused on revenue and net profit growth in near future. Some analysts predict Baidu, who remain focused on the PC market, is going to lose market share to its competitors, whose products are primarily designed for mobile users.  Around 80% of Baidus total revenue comes from the segment of search services, and applications such as Baidu Encyclopedia, maps, image search, video search, news search, and so on. Last year Baidu received a total of $5.5bn in advertising revenue, which accounts for 20% of the total Chinese digital ad market.  The other two business segments  transaction services (Baidu Wallet) and video streaming (iQiyi)  account for the rest of their revenues. iQiyi is the largest online video platform in China (often benchmarked against YouTube) and continues to invest both in licensed content and in-house production, since exclusive content is a prerequisite for gaining higher-margin subscriptions.  However, two things are intriguing about Baidu from a strategic perspective:  Two years ago, Baidus technology pipeline started delivering results as the companys speech recognition technology Deep Speech 2 became a pioneer in recognising different Chinese dialects. Its autonomous car tests were a success. Baidus mapping technology could prove to be a significant advantage as the company plans to begin small-scale production of autonomous cars next year, but mass production remains delayed till after 2020.  One year ago, Baidu launched a HealthTech solution with huge growth potential: the medical assistant chatbot Melody. Also in 2016, the company presented its facial recognition technology, which was said to have up to 99.77% accuracy.  This year the internet giant revealed its text-to-speech system, which synthesises artificial human speech from text. Baidu is also developing a holographic technology for VR and planning to launch a concert streaming and movie production service based on VR.  By investing heavily in technology and R&D, Baidu is positioning itself to profit from exponential growth in AI, augmented reality, VR and self-driving cars.  While a detailed strategic analysis of the Chinese e-commerce giant could take up an entire doctoral dissertation, to put it briefly, the Group has two ambitious long-term objectives:  In order to achieve its goals, Alibaba has made investments in a wide range of sectors  smart logistics, payment services, cloud computing, online marketing services, travel booking, music and video streaming. Because of its ambitious goals, its solid existing customer base, the synergies between the companies in the group and strong overall cash flows, Alibaba remains the largest retail commerce company in world.  According to eMarketer, Alibaba received a total of $11bn in advertising revenue, which accounts for around 40% of the total digital ad market in China. Alibaba also remains the dominant niche player on the online B2B marketplace, while key competitors Amazon and eBay focus more on B2C.  From a mid-term perspective, Alibaba is looking at two strategic goals. The first is to acquire a customer base in the growing middle class beyond Chinas metropolitan areas, in order to increase its active buyer base. Apart from traditional customer acquisition strategies, online to offline (O2O) could be an excellent model for expansion in those locations as Alibabas online discovery tools and mobile payments platform can be easily combined in order to benefit both buyers and sellers.  Alibabas second mid-term goal is gaining market share in the entertainment sector  the group is diversifying its earnings with investments in digital media, entertainment and last month, Alibaba announced its plan to enter the game distribution industry. Entertainment revenues are derived from digital content such as film, music and sports and online distribution of movie tickets, online video, streaming and over-the-top content TV, which are gaining popularity at solid speeds on the Asian markets. The group also has huge potential for the integration of anchor assets in the entertainment field with its payment, cloud and e-commerce solutions.  In January, Alibaba representatives said the company is considering a European logistics centre in Bulgaria. Bulgarias strategic location (close both to leading European and growing Turkish markets), well-educated workforce and improving road and rail infrastructure could lead to an expanding market share of the group in both Europe and Turkey, and thus assist the company to achieve part of its international expansion goal. The logisticscentre in Bulgaria could be the first stepping stone in the groups globalisation strategy.  Tencent offers a wide portfolio of digital services: social media, online gaming, cloud and payment services, music streaming, film production, microblogging, and more. Since 2010, Tencent is on the growth track and the company reported a 43% rise in 2016 net profit. Last years growth is mainly due to the companys increased business in mobile games, social media platforms, cloud and payment services and the giants key focus remained the transition from PC to mobile.  Tencent operates the largest social communication platform in China, and the company revealed that its social media platforms were growing faster than Facebook. WeChat is the key brand in Tencents portfolio, as it is the most used app in China for 2016. Especially, WeChats red envelope application was a social hit around the holidays  users sent 14.2 billion virtual red envelopes over Chinese New Year. WeChat was ranked as the most valuable Chinese brand, valued at $106bn. Another Tencent messaging app, QQ, was ranked second in the list of most popular apps in China.  Tencent received a total of $3.2 billion dollars of advertising revenue last year, accounting for around 11% of the total digital ad market in China. Payment services are also leading to solid growth as TenPay and QQ Wallet are widely used for utility payments and public transport cards. Other services such as QQ Music continue to gain market share  the service now has around 10 million users who have signed up for its paid music services.  Though the key growth drivers for the company were cloud services, payments, smartphone games and messaging platforms, due to intense competition from rivals, the gross profit margin from payments and cloud services is expected to remain relatively low in the future. So Tencent can still ride the organic growth trend, but it needs to increase the popularity of key services such as mobile and PC games, and work on further monetising its messaging apps.  From an opportunity perspective, Tencent has potential to enhance valuable synergies between services in its portfolio  for example between Didi (the company which acquired Ubers Chinese operations) and WeChat or QQ Wallet and QQ Music or between its film and music businesses. The tech company can further develop partnerships with global exclusive content providers and global powerhouses, as it has done with Starbucks, as a means to position itself in the high-end of the online content value chain. Tencent recently acquired a 5% stake in Tesla, which could be the first step in a beneficial cross-continental partnership.  One trend is certain: for the rest of the year, Chinese tech companies are going to develop new services, spend more on R&D, acquire stakes in local and overseas companies and test new breakthrough technologies.",2017-04-11,"Two years ago, Baidu's technology pipeline started delivering results as the company's speech recognition technology Deep Speech 2 became ...","Baidu, Alibaba and Tencent: Strategies of the Chinese Internet Giants",http://themarketmogul.com/baidu-alibaba-tencent-strategies-internet/
35,"Big Market Research analysts forecast the Global Automotive Voice and Speech Recognition System Market to grow at a CAGR of 4.31% during the period 2016-2020.  The VR systems, which we know today, featuring advanced speech recognition, emerged in the automotive domain in 2004-2005. One of the first vehicles to release it was Honda Acura RL, wherein the system was a part of the standard equipment.  Honda also offered the VR system in its Acura MDX and Odyssey models as optional equipment.  The Honda VR system was based on the IBM-embedded ViaVoice software, which was used to jointly develop the system by the two companies.  The system was designed to access the majority of the in-car navigation system with voice inputs by the user. There were more than 700 commands and millions of city and street names, which were built into the system.  However, this was not the first VR system; earlier, Mercedes-Benz had come up with a rudimentary system (used only to operate the on-board telephone) back in 1996. It did not take off during those early years, mostly due to the limited nature of consumer exposure (Mercedes only offered it in the S and CL Classes), as well as because the technology was still in its infancy.  The report covers the present scenario and the growth prospects of the global automotive VR system market for 2016-2020. To calculate the market size, Technavio considers the revenue generated from the total consumption of automotive VR system market globally.  The report does not include revenue generated from the aftermarket service of the product.  Big Market Research report, global automotive VR system market 2016-2020, has been prepared based on an in-depth market analysis with inputs from industry experts. The report covers the market landscape and its growth prospects over the coming years.  The report also includes a discussion of the key vendors operating in this market.",2017-04-05,Global Automotive Voice and Speech Recognition System Industry Research Report from 2016 to 2021: This study is helpful for market players ...,Learn details of the global automotive voice and speech recognition ...,https://www.whatech.com/market-research/transport/283287-learn-details-of-the-global-automotive-voice-and-speech-recognition-system-market
36,"Ever wondered what it would be like for artificial intelligence to trip-out while watching Bob Ross paint a pretty picture  This video was created by Alexander Reben, an engineer turned artist who uses technology to explore how machines are changing the human world and vice versa. It features an episode of the stoner-favorite television show The Joy of Painting with Bob Ross through Googles neural network DeepDream.  DeepDream is a convolutional neural network, a style of computing inspired by the brain, that identifies and recognizes images and patterns. Most of the time, it's used to create nightmarish visions like these, but its alsoa surprisingly insightful visualization that shows how computers think in regards to tasks like image classification and speech recognition.  As Rebenexplains in the description: ""This artwork represents what it would be like for an AI to watch Bob Ross on LSD (once someone invents digital drugs). It shows some of the unreasonable effectiveness and strange inner workings of deep learning systems.The unique characteristics of the human voice are learned and generated as well as hallucinations of a system trying to find images which are not there.  Google made the code forDeepDream open-source, meaning there are plenty of videos, images, and apps that utilize it. Somebody has also published the code and a guide on GitHub, complete with a nightmarish rehash of Fear & Loathing in Las Vegas.",2017-04-10,... a surprisingly insightful visualization that shows how computers think in regards to tasks like image classification and speech recognition.,Watch Artificial Intelligence Lose Its Mind While Watching Bob Ross,http://www.iflscience.com/technology/watch-artificial-intelligence-lose-its-mind-while-watching-bob-ross/
37,,2017-04-11,"... comprising TBM1: Getting to know my home, TBM4: Visit My Home, FBM2: Navigation Functionality and FBM3: Speech Recognition.",European Robotics League gearing up for 2017-2018 season,http://robohub.org/european-robotics-league-gearing-up-for-2017-2018-season/
38,Your phone's motion sensors can give away PINs and passwords,2017-04-07,The technology's end-to-end speech translation capability works by using two neural-network based AIs. Its Automatic Speech Recognition AI ...,Microsoft Translator turns your words into spoken Japanese,https://www.engadget.com/2017/04/07/microsoft-translator-spoken-japanese/
39,"ADVANCED VOICE RECOGNITION SYSTEMS, INC. (OTCMKTS:AVOI) Files An 8-K Entry into a Material Definitive AgreementItem 1.01. Entry Into a Material Definitive Agreement  On March 31, 2017, Advanced Voice Recognition Systems, Inc. ( ) entered into a Letter of Engagement for Legal Services Limited Scope Agreement ( ) with Schmeiser, Olsen & Watts LLP ( ) to which the Firm will serve as local counsel in the United States District Court, District of Arizona.  The Firm has been hired to represent AVRS as local counsel in connection with forthcoming litigation in the U.S. District Court, District of Arizona. Under the Agreement, AVRS will pay the Firm an evergreen fee advance of $3,000 for deposit into the Firms trust account. The Firm will draw from the $3,000 placed in the Firms trust account to compensate for services as performed. AVRS may terminate the Agreement at any time.  In 2015, AVRS entered into an Advisory Services Agreement (the  ) with Dominion Harbor Group, LLC ( ), a copy of which was filed as to AVRSs Current Report on Form 8-K filed with the U.S. Securities and Exchange Commission on August 21, 2015. to the Advisory Services Agreement, Dominion will pay the Enforcement Expenses described in Section 10 of the Agreement on behalf of AVRS.  The foregoing is qualified in its entirety by reference to the Limited Scope Agreement, which is filed as to this Current Report on Form 8-K and is incorporated herein by reference.  About ADVANCED VOICE RECOGNITION SYSTEMS, INC. (OTCMKTS:AVOI)   Advanced Voice Recognition Systems, Inc. is a software development company. The Company specializes in creating interface and application solutions for speech recognition technologies. The Companys principal proposed product is speech recognition software and related firmware, which allows for dictation into a range of applications, including disk operating system (DOS) applications running in Windows, UNIX and mainframe applications accessed through terminal emulation programs, various custom applications, and all Windows 3.x, 95, 98, 2000, XP, Vista and Windows 7 programs. This product is designed to allow for deferred dictation, where the text is saved with the associated audio, and the users can resume when stopped and can play back dictated content. Similarly, the recognized text and associated audio can be saved to be used when text is corrected. ADVANCED VOICE RECOGNITION SYSTEMS, INC. (OTCMKTS:AVOI) Recent Trading Information   ADVANCED VOICE RECOGNITION SYSTEMS, INC. (OTCMKTS:AVOI) closed its last trading session down -0.00085 at 0.00795 with 23,000 shares trading hands.  An ad to help with our costs",2017-04-07,The Company specializes in creating interface and application solutions for speech recognition technologies. The Company's principal ...,"ADVANCED VOICE RECOGNITION SYSTEMS, INC. (OTCMKTS ...",https://marketexclusive.com/advanced-voice-recognition-systems-inc-otcmktsavoi-files-an-8-k-entry-into-a-material-definitive-agreement-6/91032/
40,"Scientists at Oxford say they've invented an artificial intelligence system that can lip-read better than humans.  The system, which has been trained on thousands of hours of BBC News programmes, has been developed in collaboration with Google's DeepMind AI division.  ""Watch, Attend and Spell"", as the system has been called, can now watch silent speech and get about 50% of the words correct. That may not sound too impressive - but when the researchers supplied the same clips to professional lip-readers, they got only 12% of words right.  Joon Son Chung, a doctoral student at Oxford University's Department of Engineering, explained to me just how challenging a task this is. ""Words like mat, bat and pat all have similar mouth shapes."" It's context that helps his system - or indeed a professional lip reader - to understand what word is being spoken.  ""What the system does,"" explains Joon, ""is to learn things that come together, in this case the mouth shapes and the characters and what the likely upcoming characters are.""  The BBC supplied the Oxford researchers with clips from Breakfast, Newsnight, Question Time and other BBC news programmes, with subtitles aligned with the lip movements of the speakers. Then a neural network combining state-of-the-art image and speech recognition set to work to learn how to lip-read.  After examining 118,000 sentences in the clips, the system now has 17,500 words stored in its vocabulary. Because it has been trained on the language of news, it is now quite good at understanding that ""Prime"" will often be followed by ""Minister"" and ""European"" by ""Union"", but much less adept at recognising words not spoken by newsreaders.  A lot more work needs to be done before the system is put to practical use, but the charity Action on Hearing Loss is enthusiastic about this latest advance.  ""AI lip-reading technology would be able to enhance the accuracy and speed of speech to text,"" says Jesal Vishnuram, the charity's technology research manager. ""This would help people with subtitles on TV, and with hearing in noisy surroundings.""  Right now the system has limitations - it can only operate on full sentences of recorded video. ""We want to get it to work in real time,"" says Joon Son Chung. ""As it keeps watching TV, it will learn."" And he says getting the system to work live is a lesser challenge than improving its accuracy.  He sees all sorts of potential uses for this technology, from helping people to dictate instructions to their smartphones in noisy environments, to dubbing old silent films.  In many cases, the AI lip-reading system could be used to improve the performance of other forms of speech recognition.  Where the Oxford researchers and the hearing loss charity agree, is on the fact that this is not a case where AI is going to replace humans.  Professional lip-readers need not fear for their jobs - but they can look forward to a time when technology helps them become a lot more accurate.",2017-03-16,"In many cases, the AI lip-reading system could be used to improve the performance of other forms of speech recognition. Where the Oxford ...",Towards a lip-reading computer,http://www.bbc.com/news/technology-39298199
41,"Enterprise Connect 2017, which CommsTrader was lucky enough to attend this year, highlighted a significant transition in the world of communications at an enterprise level, and potentially outlined a turning point for the industry. Sure, weve seen the changes coming, but now theyre finally here.  The transition were talking about is the final farewell to IP-PBX, and the beginning of the end for companies that depend on those services. Think of this change on the same level as the change that cell-phone technology had on landline phones. Its big. People still communicate from home phones, but the device businesses and legacy networks are fading into the past.  The keynote speakers for Enterprise Connect this year were just one of the biggest symbols of the latest transition. This is the first time ever that not one of the keynotes was presented by a company that makes even a minimum of 10% of its revenue from IP-PBX. Rather, the keynote speakers were:  Another sign of the transition for companies today, is represented by the finalist companies in the list for the Best of Enterprise Connect award. The top six were:  Check out the eventual winnerof the Best of Enterprise Connect 2017.  Its fair to say that this year, the emphasis has been on improving user experience, and providing a communication service thats integrated with different applications. Basically, everything about Enterprise Connect this year was something of a celebration of the transition that the communications industry is making.  Its time for us all to move into the future.",2017-04-11,"Enterprise Connect 2017, which CommsTrader was lucky enough to attend this year, highlighted a significant transition in the world of ...",Enterprise Connect Reflects Major Industry Transition for 2017,https://www.commstrader.com/news/industry/enterprise-connect-reflects-major-industry-transition-2017/
42,,2017-04-05,Speech Recognition – Let Cortana and Windows Store apps recognize your voice… and send data to Microsoft to improve speech recognition.,Windows 10 Creators Update puts all your privacy settings in one ...,https://liliputing.com/2017/04/windows-10-creators-update-puts-privacy-settings-one-place.html
43,"The new research report on Speech & Voice RecognitionMarket offered by DecisionDatabases.com provides Global Industry Analysis, Size, Share, Growth, Trends and Forecast Till 2022.  The global speech & voice recognition market research report provides detailed information about the industry based on the revenue (USD MN) for the forecast period. The research study is a descriptive analysis of this market emphasizing the market drivers and restraints that govern the overall market growth. The trends and future prospects for the market are also included in the report which gives an intellectual understanding of the speech & voice recognition industry. Furthermore, the report quantifies the market share held by the major players of the industry and provides an in-depth view of the competitive landscape. This market is classified into different segments with detailed analysis of each with respect to geography for the study period.  A glimpse of the major drivers and restraints affecting the speech & voice recognition market is mentioned below.  1. Growing demand for speech based biometric system for identification purpose   2. Growing fraudulent activities worldwide   3. Rising demand for voice authentication in mobile banking applications   4. Rising Usage of IoT devices and integration of speech recognition technology  1. Lack of accuracy   2. Restricted usage for cloud-based services due to oligopoly industry  The report offers a value chain analysis that gives a comprehensive outlook of the speech & voice recognition market. The attractiveness analysis of this market has also been included so as to evaluate the segments that are anticipated to be profitable during the forecast period.  The speech & voice recognition market has been segmented based on technology such as speech recognition, and voice recognition. The study incorporates periodic market estimates and forecasts. Each technology has been analyzed based on the market size at regional and country levels.  The speech & voice recognition market has been segmented based on vertical such as automotive, enterprise, finance, consumer, government, retail, healthcare, and others. The report provides forecast and estimates for each vertical in terms of market size during the study period. Each vertical has been further analyzed based on regional and country levels.  The speech & voice recognition market has been segmented based on application such as artificial intelligence, and non-artificial intelligence. The report provides forecast and estimates for each application in terms of market size during the study period. Each application has been further analyzed based on regional and country levels.  For More Information About This Report: http://www.decisiondatabases.com/ip/6421-speech-voice-recognition-market-report  Geographically, the speech & voice recognition market has been segmented into regions such as North America, Europe, Asia Pacific, Latin America, and Rest of the World. The study details country-level aspects based on each segment and gives estimates in terms of market size.  The report also studies the competitive landscape of the global market with company profiles of players such as Nuance Communications Inc., Microsoft Corporation, Agnitio SL, Raytheon BBN Technologies, Validsoft UK Limited, Sensory, Inc., Biotrust ID B.V., Voicevault Inc., Voicebox Technologies Corp., Lumenvox, LLC, M2SYS LLC, Advanced Voice Recognition Systems, Inc., and Mmodal Inc. A detailed description of each has been included, with information in terms of headquarters, inception, stock listing, upcoming capacities, key mergers & acquisitions, financial overview, and recent developments. This analysis gives a thorough idea about the competitive positioning of market players. The report also gives information of speech & voice recognition markets mergers/acquisitions, partnerships, collaborations, new product launches, new product developments and other industry developments.  Low migration inks are specially designed inks for food packaging. They are formulated with specific materials that ensure migration within the accepted limits. It contains elements that do not migrate or migrate within limits. Indicative analytical testing or relevant adverse calculations support the use of low migration inks.   View More:http://www.decisiondatabases.com/ip/261-low-migration-inks-market-report",2017-04-04,"The new research report on Speech & Voice Recognition Market offered by DecisionDatabases.com provides Global Industry Analysis, Size, ...",Global Speech & Voice Recognition Market | Forecast Research ...,http://www.military-technologies.net/2017/04/04/global-speech-voice-recognition-market-forecast-research-report-2015-2022/
44,Technology: made by men and tested on men,2017-04-09,"Speech recognition software, for instance, recognises men's voices more accurately than female voices. The consequence is a higher rate of ...",Technology: made by men and tested on men,https://www.ft.com/content/29a005c4-1a2d-11e7-bcac-6d03d067f81f
45,"Sign up for one of our email newsletters.  The humans never had a chance.  As expected, the latest poker-playing bot powered by an artificial intelligence designed by a duo from Carnegie Mellon University beat a team of some of the best poker players in China.  Lengpudashi , the AI developed by Professor Tuomas Sandholm and Noam Brown, a graduate student at CMU, finished five days of Heads-Up, No-Limit Texas Hold'em with nearly $800,000 in chips and walked away with $290,000.  No one from Team Dragons finished in the black.  ""We all knew the outcome. There was little chance for the humans,"" said Kai-Fu Lee, head of Sinovation Ventures , a Chinese venture capital firm that organized the winner-take-all exhibition match in Hainan, China.  Lee, himself a CMU alum who worked on speech recognition in Pittsburgh in the 1990s, challenged Lengpudashi to about 30 hands in a celebrity match during the exhibition.  ""It was fun watching me get butchered,"" Lee said.  Sandholm and Brown said Lengpudashi showed the same superhuman performance as Libratus, an similar artificial intelligence designed by the duo that beat some of the best professional poker players in the world during the Brains Vs. AI challenge in January at Rivers Casino in Pittsburgh. Team Dragons, the computer's competition in China, tried to gain the upper hand by filling out its six-person rosters with three top poker players and three computer scientists.  ""They thought they would understand the algorithms and come up with countermeasures,"" Lee said.  The computer whizzes tried to get inside the bot's ""head,"" but they couldn't.  ""Even though they came in well-prepared, they were not able to effectively exploit any weakness in the AI's strategy,"" Brown wrote.  Lengpudashi, or ""cold poker master"" became known as Libratus' Chinese brother throughout the match. Brown said the two were similar with only minor tweaks.  For example, Lengpudashi did not make improvements to its play overnight, studying its own strategy and fixing any weaknesses it found as Libratus did throughout the 20-day Brains Vs. AI challenge to stay one step ahead of the humans. Lengpudashi played the same strategy through the competition, Brown wrote.  RELATED: How a pokerbot beat four of the best players in the world  Lee, whose firm targets AI companies in the United States and China, said there were several reasons for inviting Lengpudashi, Sandholm and Brown to China even though there was nearly no chance they would lose. Lee wanted to increase the awareness of artificial intelligence in China. Artificial intelligence underscores most tech conversations in America and big names from Bill Gates to Elon Musk to Stephen Hawking serve as both evangelists and cautionary advisers, Lee said. That conversation about AI isn't happening in China, Lee said. He wanted to build on AI's recent win in Go, a popular game in China, with an exhibition of its possibilities in poker.  The poker match was streamed on 30 different websites and attracted more than 50 million viewers, Lee said.  In terms of academic research into AI, China is three to five years behind the United States, Lee said. China, however, could adopt the advantages of AI quickly. The country's financial system is outdated, providing an opportunity for it to leapfrog into using artificial intelligence to make decisions. Few people in China use credit cards but many people use their phones to make purchases, Lee said. That's why his firm invested in a start-up firm that uses artificial intelligence to approve small loans, $200 to $300, in a matter of seconds.  Centralized control of health data might make it easier to aggregate that data for use in medical applications of artificial intelligence. And the central control of infrastructure might be the framework to pave the way for improvements for autonomous vehicles.  Lee also used the poker match to promote his firm. Sinovation Ventures will be starting an artificial intelligence institute, and Lee hopes to attract top minds from around the world to work at it. Lee will be in Pittsburgh this summer and fall to talk with CMU students and faculty about joining him in China.  Finally, Lee wanted to show off his alma mater.  ""The fact that CMU is bar none the No. 1 AI university in the world is not as well known, especially in Asia, and I want them to know how great we are,"" Lee said.  Aaron Aupperlee is a Tribune-Review staff writer. Reach Aupperlee at aaupperlee@tribweb.com or 412-336-8448.",2017-04-10,"Lee, himself a CMU alum who worked on speech recognition in Pittsburgh in the 1990s, challenged Lengpudashi to about 30 hands in a ...",Poker match shows off Pittsburgh's artificial intelligence dominance ...,http://triblive.com/local/allegheny/12179279-74/poker-match-shows-off-pittsburghs-artificial-intelligence-dominance-in-china
46,"When you've got both hands on the wheel and both eyes focused on the road, the last thing you want to do is start arguing with your voice-powered assistant about what exactly you were asking it to look up. Unfortunately, that happens a little bit too frequently on my road trips when my failure to use precise phrasing stumps Siri and sends me spiraling into road rage.    So imagine how pleasant it was when the folks from Nuance picked me up in a tricked-out Chrysler Pacifica loaded up with the speech recognition company's Dragon Drive automotive assistant, and I found out that Dragon Drive not only understood me perfectly but could handle two requests nearly simultaneously.   Dragon Drive uses AI as well as natural language and speech recognition to understand your commands. (Credit: Nuance)To show off Dragon Drive's ability to listen to two commands at once and understand both, Lior Ben-Gigi, a senior product manager at Nuance, told the automotive assistant to bring up a route to the Golden Gate Bridge and notify one of his contacts about our estimated arrival time. Dragon Drive produced a route and then told us a message about our arrival in an hour's time had been sent  pretty impressive stuff if you've ever struggled to make a voice-powered assistant understand just one of your commands.    Dragon Drive's trick: it's built on multiple layers that help the automotive assistant figure out and act on just exactly what you're saying. In addition to automatic speech recognition that can hear your dictated command and natural language understanding that can figure out the intent behind your words, Nuance has also added an artificial intelligence layer that's able to place your commands in context.  MORE: Siri vs. Alexa: Why Amazon Won Our 300-Question Showdown  All these things come together to make things easier on the driver, Ben-Gigi explained to me. ""As a driver, I don't have to think too much,"" he said.    Dragon Drive, which Nuance developers for automakers to include in their in-car infotainment systems, can also tap into the sensors and diagnostic information of the car itself. In another demo, we plotted a course between my home in Northern California and San Diego; the Dragon Drive system calculated a route, but also threw in stops at gas stations when it calculated we would need to refuel the Pacifica.     ""It can understand the distance [we're driving], that we have a certain amount of fuel, and it can calculate a detour that doesn't take a lot of time,"" said Ben-Gigi, pointing out that the gas stations selected by the driving assistant were conveniently located right of the freeway.    What I particularly appreciate about Dragon Drive is that it didn't seem to require a series of specific commands to recognize what you were saying. That's a byproduct of the system's prowess with natural language. Say ""I'm cold,"" explained Nuance senior director of product marketing and strategy Eric Montague, and the automotive assistant would recognize that it needed to turn on the car's heating system.     The Pacifica minivan we used in the demo had been specially modified by the Nuance team. Whereas most cars with a Dragon Drive-powered assistant contain just two microphones, this car had six  all the better to show off the voice biometrics features Nuance has developed.  MORE: Best Smart Driving Apps for Dumb Cars  After registering your voice with the Dragon Drive system much in the same way you would with Siri or Google Assistant  you basically say ""Hello, Dragon"" a few times so that the assistant can learn the sound of your voice  you're able to control the voice commands of the car. There's a Guest mode, which allows someone like a passenger or a valet to operate limited commands, but info you might not want other people to access  your contacts, say  remains accessible only if Dragon Drive recognizes your voice.   Dragon Drive uses voice recognition and seat location in its Name That Tune-style game. (Credit: Nuance)All those biometric microphones in a car can also let you and your fellow passenges pass the time on a road trip with a friendly game. To showcase the system's ability to recognize different voices, Nuance created a version of Name That Tune that could play through the Pacifica's infotainment system.  As a music clip played, my fellow passengers and I could shout out ""got it,"" and the voice-recognition system would figure out which of us had buzzed in first. The system would then only listen to that contestant's guess, ignoring any interruptions from the other players.",2017-03-26,Dragon Drive uses AI as well as natural language and speech recognition to understand your commands. (Credit: Nuance)To show off Dragon ...,I Rode Shotgun with Nuance's AI-Powered Auto Assistant,"http://www.tomsguide.com/us/nuance-dragon-drive-automotive-assistant,news-24451.html"
47,"Intelligent Virtual Assistant Market by Verticle (Automotive, Healthcare, and e-commerce) and Technology (Text-to-Speech and Speech Recognition) - Global Opportunity Analysis and Industry Forecast, 2014 - 2020.North America dominates the global intelligent virtual assistant market owing to the increased adoption of IVA in countries such as the U.S.  However, Asia-Pacific region is expected to exhibit a faster growth over the forecast period 2015-2020.  Speech recognition technology segment dominated the market in 2014, and is expected to dominate throughout the forecast period 2015-2020.  Intelligent virtual assistant (IVA) is used in various industry verticals such as automotive, healthcare, BFSI, retail and others. Among these verticals, BFSI was the highest revenue-generating segment, accounting for 39.9% share in 2014.  IVA solutions are widely used in the BFSI sector, owing to faster response time, improved customer handling and high customer satisfaction. However, the automotive segment would witness the fastest growth during the forecast period.  The growth would be driven by the fast growing in-car infotainment systems market, as IVA is an important part of these systems, which enables the vehicle driver and passengers, to surf the internet, navigate and make calls through speech recognition technology.  Further, theIVA market based on geography is bifurcated into North America, Europe, Asia-Pacific and LAMEA. North America dominated the global intelligent virtual assistant (IVA) market, accounting for 39.5% market share in 2014.  The region would maintain its dominance during the forecast period. However, Asia- Pacific would witness the highest CAGR of 38.97% during the same period.  The report also outlines the competitive scenario of the intelligent virtual assistant (IVA) market, providing a comprehensive study of the key strategies adopted by companies operating in the IVA market. Key companies profiled in the report include Next IT, Nuance Communications Inc., IntelliResponse Systems Inc., CodeBaby Corporation, Anboto Group and others.",2017-04-10,The global intelligent virtual assistant market size is the revenue generated from the summation of speech recognition solutions and ...,Global intelligent virtual assistant market forecast by 2020 just ...,https://www.whatech.com/market-research/it/285473-global-intelligent-virtual-assistant-market-forecast-by-2020-just-published
48,,2017-03-16,"iFLYTEK has been empowering developers with the best performing and easy-to-use speech-recognition service, said Jidong YU, Senior Vice ...",ST Collaborates with iFLYTEK for Chinese Voice-Recognition Cloud ...,https://en.ctimes.com.tw/DispNews.asp?O=HK13H5Q8Z2YSAA00NE
49,"Global Speech Recognition Market had made research and come up with a report that focuses on the major players in the Global Speech Recognition Market throughout the world. The report includes information like company profiles, specification and product picture, production, capacity, contact information, cost and revenue.  Likewise, equipment and upstream raw materials as well as downstream demand analysis is also tackled.  The report investigates and analyzes the Global Speech Recognition Market and shows a comprehensive evaluation of the evaluation and its specifications.  Another aspect that was taken is the cost analysis of the main products dominant in the global ice cream industry considering the profit margin for the manufacturers. Another aspect that was taken is the cost analysis of the main products dominant in the global ice cream industry considering the profit margin for the manufacturers. Through this report, the core driving factors of the Global Speech Recognition Market were identified and the business partners and end-users were also elaborated. The business sector structure, business patterns and challenges affecting the market globally were also included in the extensive analysis for this research report. Various interviews and talks were held with the prominent leaders in the industry in order to obtain reliable and updated information pertaining to the market. The report firstly introduced the Speech Recognition basics: definitions, classifications, applications and industry chain overview; industry policies and plans; product specifications; manufacturing processes; cost structures and so on. Then it analyzed the world's main region market conditions, including the product price, profit, capacity, production, capacity utilization, supply, demand and industry growth rate. In the end, the report introduced new project SWOT analysis, investment feasibility analysis, and investment return analysis.    Company profile: Research N Reports is a new age market research firm where we focus on providing information that can be effectively applied. Today being a consumer driven market, companies require information to deal with the complex and dynamic world of choices. Where relying on a sound board firm for your decisions becomes crucial.  Research N Reports specializes in industry analysis, market forecasts and as a result getting quality reports covering all verticals, whether be it gaining perspective on ...",2017-03-23,Global Speech Recognition Market had made research and come up with a report that focuses on the major players in the Global Speech ...,New study: What is the future of “global speech recognition market ...,https://www.whatech.com/market-research/consumer/277753-new-study-what-is-the-future-of-global-speech-recognition-market-in-global-industry
